jour_mois,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,pressure_msl,surface_pressure,et0_fao_evapotranspiration,wind_speed_10m,wind_direction_10m,direct_radiation,direct_radiation_instant
02-20,4.816666666666666,84.15277777777777,2.3069444444444445,0.11805555555555555,1013.4402777777777,1008.7236111111112,0.03291666666666667,17.313888888888886,201.22222222222223,22.36111111111111,22.359722222222224
02-21,6.206944444444444,76.09722222222223,2.1263888888888887,0.14444444444444446,1010.0333333333333,1005.3527777777776,0.05569444444444444,22.69861111111111,225.93055555555554,59.18055555555556,60.520833333333336
02-22,5.852777777777778,74.76388888888889,1.448611111111111,0.10277777777777779,1015.8388888888888,1011.125,0.060000000000000005,20.331944444444446,223.125,46.708333333333336,47.49027777777778
02-23,6.895833333333333,78.55555555555556,3.254166666666667,0.22499999999999998,1019.4124999999999,1014.7041666666667,0.04791666666666667,17.827777777777776,239.02777777777777,39.31944444444444,39.14722222222222
02-24,7.4125000000000005,76.98611111111111,3.5069444444444446,0.10555555555555556,1018.8819444444445,1014.1833333333333,0.05583333333333334,17.90138888888889,220.84722222222223,45.77777777777778,46.474999999999994
02-25,7.344444444444444,77.33333333333333,3.4402777777777778,0.08472222222222221,1012.9347222222223,1008.251388888889,0.05763888888888889,18.563888888888886,241.20833333333334,63.986111111111114,63.987500000000004
02-26,4.425000000000001,84.80555555555556,2.011111111111111,0.09166666666666666,1017.9194444444444,1013.1736111111111,0.027083333333333334,13.323611111111111,246.26388888888889,8.041666666666666,7.530555555555556
02-27,2.754166666666667,87.44444444444444,0.8055555555555556,0.023611111111111114,1024.9291666666666,1020.123611111111,0.03027777777777778,10.920833333333333,200.56944444444446,30.63888888888889,32.020833333333336
02-28,2.3555555555555556,83.45833333333333,-0.3027777777777778,0.020833333333333332,1027.9625,1023.1347222222222,0.036944444444444446,11.520833333333334,219.90277777777777,51.56944444444444,49.84722222222222
02-29,6.691666666666666,77.45833333333333,2.8791666666666664,0.34166666666666673,998.8041666666667,994.1958333333333,0.059166666666666666,21.0625,194.20833333333334,48.166666666666664,43.30833333333334
03-01,3.5694444444444446,75.5,-0.5513888888888888,0.019444444444444445,1021.9277777777778,1017.1416666666667,0.051111111111111114,12.658333333333333,202.27777777777777,66.22222222222223,65.35972222222222
03-02,3.551388888888889,80.16666666666667,0.19583333333333333,0.04583333333333333,1018.2958333333333,1013.5319444444444,0.04513888888888889,7.790277777777778,180.73611111111111,68.11111111111111,65.45694444444445
03-03,2.740277777777778,86.84722222222223,0.6555555555555556,0.026388888888888892,1015.7388888888888,1010.9736111111112,0.034722222222222224,10.479166666666666,167.19444444444446,41.875,42.18333333333333
03-04,2.720833333333333,84.375,0.22499999999999998,0.005555555555555556,1017.2305555555556,1012.4416666666667,0.032777777777777774,11.225000000000001,190.66666666666666,34.388888888888886,34.6375
03-05,1.9027777777777777,75.20833333333333,-2.4194444444444443,0.002777777777777778,1018.1374999999999,1013.3416666666667,0.05291666666666667,10.711111111111112,150.05555555555554,78.94444444444444,81.14027777777778
